Малын төрөл,Бүс,Код,Он,Утга
Тэмээ,"1-р баг, Мандах",3463451,2025,0.0
Тэмээ,"1-р баг, Мандах",3463451,2024,0.0
Тэмээ,"1-р баг, Мандах",3463451,2023,
Тэмээ,"1-р баг, Мандах",3463451,2022,
Тэмээ,"1-р баг, Мандах",3463451,2021,
Тэмээ,"1-р баг, Мандах",3463451,2020,
Тэмээ,"1-р баг, Мандах",3463451,2019,0.0
Тэмээ,"1-р баг, Мандах",3463451,2018,0.0
Тэмээ,"1-р баг, Мандах",3463451,2017,0.0
Тэмээ,"1-р баг, Мандах",3463451,2016,0.0
Тэмээ,"1-р баг, Мандах",3463451,2015,0.0
Тэмээ,"2-р баг, Өгөөмөр",3463453,2025,0.0
Тэмээ,"2-р баг, Өгөөмөр",3463453,2024,0.0
Тэмээ,"2-р баг, Өгөөмөр",3463453,2023,
Тэмээ,"2-р баг, Өгөөмөр",3463453,2022,
Тэмээ,"2-р баг, Өгөөмөр",3463453,2021,
Тэмээ,"2-р баг, Өгөөмөр",3463453,2020,
Тэмээ,"2-р баг, Өгөөмөр",3463453,2019,0.0
Тэмээ,"2-р баг, Өгөөмөр",3463453,2018,0.0
Тэмээ,"2-р баг, Өгөөмөр",3463453,2017,0.0
Тэмээ,"2-р баг, Өгөөмөр",3463453,2016,0.0
Тэмээ,"2-р баг, Өгөөмөр",3463453,2015,0.0
Тэмээ,"3-р баг, Хондот",3463455,2025,0.0
Тэмээ,"3-р баг, Хондот",3463455,2024,0.0
Тэмээ,"3-р баг, Хондот",3463455,2023,
Тэмээ,"3-р баг, Хондот",3463455,2022,
Тэмээ,"3-р баг, Хондот",3463455,2021,
Тэмээ,"3-р баг, Хондот",3463455,2020,
Тэмээ,"3-р баг, Хондот",3463455,2019,0.0
Тэмээ,"3-р баг, Хондот",3463455,2018,0.0
Тэмээ,"3-р баг, Хондот",3463455,2017,0.0
Тэмээ,"3-р баг, Хондот",3463455,2016,0.0
Тэмээ,"3-р баг, Хондот",3463455,2015,0.0
Тэмээ,"4-р баг, Жаргалант",3463457,2025,0.0
Тэмээ,"4-р баг, Жаргалант",3463457,2024,0.0
Тэмээ,"4-р баг, Жаргалант",3463457,2023,
Тэмээ,"4-р баг, Жаргалант",3463457,2022,
Тэмээ,"4-р баг, Жаргалант",3463457,2021,
Тэмээ,"4-р баг, Жаргалант",3463457,2020,
Тэмээ,"4-р баг, Жаргалант",3463457,2019,0.0
Тэмээ,"4-р баг, Жаргалант",3463457,2018,0.0
Тэмээ,"4-р баг, Жаргалант",3463457,2017,0.0
Тэмээ,"4-р баг, Жаргалант",3463457,2016,0.0
Тэмээ,"4-р баг, Жаргалант",3463457,2015,0.0
Тэмээ,Хүрмэн,34637,2025,0.0
Тэмээ,Хүрмэн,34637,2024,0.0
Тэмээ,Хүрмэн,34637,2023,0.0
Тэмээ,Хүрмэн,34637,2022,0.0
Тэмээ,Хүрмэн,34637,2021,0.0
Тэмээ,Хүрмэн,34637,2020,0.0
Тэмээ,Хүрмэн,34637,2019,0.0
Тэмээ,Хүрмэн,34637,2018,0.0
Тэмээ,Хүрмэн,34637,2017,0.0
Тэмээ,Хүрмэн,34637,2016,0.0
Тэмээ,Хүрмэн,34637,2015,0.0
Тэмээ,"1-р баг, Жанжин",3463751,2025,0.0
Тэмээ,"1-р баг, Жанжин",3463751,2024,0.0
Тэмээ,"1-р баг, Жанжин",3463751,2023,0.0
Тэмээ,"1-р баг, Жанжин",3463751,2022,0.0
Тэмээ,"1-р баг, Жанжин",3463751,2021,0.0
Тэмээ,"1-р баг, Жанжин",3463751,2020,
Тэмээ,"1-р баг, Жанжин",3463751,2019,0.0
Тэмээ,"1-р баг, Жанжин",3463751,2018,0.0
Тэмээ,"1-р баг, Жанжин",3463751,2017,0.0
Тэмээ,"1-р баг, Жанжин",3463751,2016,0.0
Тэмээ,"1-р баг, Жанжин",3463751,2015,0.0
Тэмээ,"2-р баг, Тулга",3463753,2025,0.0
Тэмээ,"2-р баг, Тулга",3463753,2024,0.0
Тэмээ,"2-р баг, Тулга",3463753,2023,0.0
Тэмээ,"2-р баг, Тулга",3463753,2022,0.0
Тэмээ,"2-р баг, Тулга",3463753,2021,0.0
Тэмээ,"2-р баг, Тулга",3463753,2020,0.0
Тэмээ,"2-р баг, Тулга",3463753,2019,0.0
Тэмээ,"2-р баг, Тулга",3463753,2018,0.0
Тэмээ,"2-р баг, Тулга",3463753,2017,0.0
Тэмээ,"2-р баг, Тулга",3463753,2016,0.0
Тэмээ,"2-р баг, Тулга",3463753,2015,0.0
Тэмээ,"3-р баг, Хүрмэн",3463755,2025,0.0
Тэмээ,"3-р баг, Хүрмэн",3463755,2024,0.0
Тэмээ,"3-р баг, Хүрмэн",3463755,2023,0.0
Тэмээ,"3-р баг, Хүрмэн",3463755,2022,0.0
Тэмээ,"3-р баг, Хүрмэн",3463755,2021,
Тэмээ,"3-р баг, Хүрмэн",3463755,2020,0.0
Тэмээ,"3-р баг, Хүрмэн",3463755,2019,0.0
Тэмээ,"3-р баг, Хүрмэн",3463755,2018,0.0
Тэмээ,"3-р баг, Хүрмэн",3463755,2017,0.0
Тэмээ,"3-р баг, Хүрмэн",3463755,2016,0.0
Тэмээ,"3-р баг, Хүрмэн",3463755,2015,0.0
Тэмээ,Цогт-Овоо,34640,2025,0.0
Тэмээ,Цогт-Овоо,34640,2024,0.0
Тэмээ,Цогт-Овоо,34640,2023,0.0
Тэмээ,Цогт-Овоо,34640,2022,0.0
Тэмээ,Цогт-Овоо,34640,2021,
Тэмээ,Цогт-Овоо,34640,2020,
Тэмээ,Цогт-Овоо,34640,2019,0.0
Тэмээ,Цогт-Овоо,34640,2018,0.0
Тэмээ,Цогт-Овоо,34640,2017,0.0
Тэмээ,Цогт-Овоо,34640,2016,0.0
Тэмээ,Цогт-Овоо,34640,2015,0.0
Тэмээ,"1-р баг,Замын шанд",3464051,2025,0.0
Тэмээ,"1-р баг,Замын шанд",3464051,2024,0.0
Тэмээ,"1-р баг,Замын шанд",3464051,2023,0.0
Тэмээ,"1-р баг,Замын шанд",3464051,2022,
Тэмээ,"1-р баг,Замын шанд",3464051,2021,
Тэмээ,"1-р баг,Замын шанд",3464051,2020,
Тэмээ,"1-р баг,Замын шанд",3464051,2019,0.0
Тэмээ,"1-р баг,Замын шанд",3464051,2018,0.0
Тэмээ,"1-р баг,Замын шанд",3464051,2017,0.0
Тэмээ,"1-р баг,Замын шанд",3464051,2016,0.0
Тэмээ,"1-р баг,Замын шанд",3464051,2015,0.0
Тэмээ,"2-р баг, Бортээг",3464053,2025,0.0
Тэмээ,"2-р баг, Бортээг",3464053,2024,0.0
Тэмээ,"2-р баг, Бортээг",3464053,2023,0.0
Тэмээ,"2-р баг, Бортээг",3464053,2022,0.0
Тэмээ,"2-р баг, Бортээг",3464053,2021,
Тэмээ,"2-р баг, Бортээг",3464053,2020,
Тэмээ,"2-р баг, Бортээг",3464053,2019,0.0
Тэмээ,"2-р баг, Бортээг",3464053,2018,0.0
Тэмээ,"2-р баг, Бортээг",3464053,2017,0.0
Тэмээ,"2-р баг, Бортээг",3464053,2016,0.0
Тэмээ,"2-р баг, Бортээг",3464053,2015,0.0
Тэмээ,"3-р баг, Найз",3464055,2025,0.0
Тэмээ,"3-р баг, Найз",3464055,2024,0.0
Тэмээ,"3-р баг, Найз",3464055,2023,0.0
Тэмээ,"3-р баг, Найз",3464055,2022,
Тэмээ,"3-р баг, Найз",3464055,2021,
Тэмээ,"3-р баг, Найз",3464055,2020,
Тэмээ,"3-р баг, Найз",3464055,2019,0.0
Тэмээ,"3-р баг, Найз",3464055,2018,0.0
Тэмээ,"3-р баг, Найз",3464055,2017,0.0
Тэмээ,"3-р баг, Найз",3464055,2016,0.0
Тэмээ,"3-р баг, Найз",3464055,2015,0.0
Тэмээ,Цогтцэций,34643,2025,0.0
Тэмээ,Цогтцэций,34643,2024,0.0
Тэмээ,Цогтцэций,34643,2023,
Тэмээ,Цогтцэций,34643,2022,
Тэмээ,Цогтцэций,34643,2021,
Тэмээ,Цогтцэций,34643,2020,
Тэмээ,Цогтцэций,34643,2019,0.0
Тэмээ,Цогтцэций,34643,2018,0.0
Тэмээ,Цогтцэций,34643,2017,0.0
Тэмээ,Цогтцэций,34643,2016,0.0
Тэмээ,Цогтцэций,34643,2015,0.0
Тэмээ,"1-р баг, Сийрст",3464351,2025,0.0
Тэмээ,"1-р баг, Сийрст",3464351,2024,0.0
Тэмээ,"1-р баг, Сийрст",3464351,2023,
Тэмээ,"1-р баг, Сийрст",3464351,2022,
Тэмээ,"1-р баг, Сийрст",3464351,2021,
Тэмээ,"1-р баг, Сийрст",3464351,2020,
Тэмээ,"1-р баг, Сийрст",3464351,2019,0.0
Тэмээ,"1-р баг, Сийрст",3464351,2018,0.0
Тэмээ,"1-р баг, Сийрст",3464351,2017,0.0
Тэмээ,"1-р баг, Сийрст",3464351,2016,0.0
Тэмээ,"1-р баг, Сийрст",3464351,2015,0.0
Тэмээ,"2-р баг, Билгэх",3464353,2025,0.0
Тэмээ,"2-р баг, Билгэх",3464353,2024,0.0
Тэмээ,"2-р баг, Билгэх",3464353,2023,
Тэмээ,"2-р баг, Билгэх",3464353,2022,
Тэмээ,"2-р баг, Билгэх",3464353,2021,
Тэмээ,"2-р баг, Билгэх",3464353,2020,
Тэмээ,"2-р баг, Билгэх",3464353,2019,0.0
Тэмээ,"2-р баг, Билгэх",3464353,2018,0.0
Тэмээ,"2-р баг, Билгэх",3464353,2017,0.0
Тэмээ,"2-р баг, Билгэх",3464353,2016,0.0
Тэмээ,"2-р баг, Билгэх",3464353,2015,0.0
Тэмээ,"3-р баг ,Цагаан-Овоо",3464355,2025,0.0
Тэмээ,"3-р баг ,Цагаан-Овоо",3464355,2024,0.0
Тэмээ,"3-р баг ,Цагаан-Овоо",3464355,2023,
Тэмээ,"3-р баг ,Цагаан-Овоо",3464355,2022,
Тэмээ,"3-р баг ,Цагаан-Овоо",3464355,2021,
Тэмээ,"3-р баг ,Цагаан-Овоо",3464355,2020,
Тэмээ,"3-р баг ,Цагаан-Овоо",3464355,2019,0.0
Тэмээ,"3-р баг ,Цагаан-Овоо",3464355,2018,0.0
Тэмээ,"3-р баг ,Цагаан-Овоо",3464355,2017,0.0
Тэмээ,"3-р баг ,Цагаан-Овоо",3464355,2016,0.0
Тэмээ,"3-р баг ,Цагаан-Овоо",3464355,2015,0.0
Тэмээ,"4-р баг, Өгөөмөр",3464357,2025,0.0
Тэмээ,"4-р баг, Өгөөмөр",3464357,2024,0.0
Тэмээ,"4-р баг, Өгөөмөр",3464357,2023,
Тэмээ,"4-р баг, Өгөөмөр",3464357,2022,
Тэмээ,"4-р баг, Өгөөмөр",3464357,2021,
Тэмээ,"4-р баг, Өгөөмөр",3464357,2020,
Тэмээ,"4-р баг, Өгөөмөр",3464357,2019,0.0
Тэмээ,"4-р баг, Өгөөмөр",3464357,2018,0.0
Тэмээ,"4-р баг, Өгөөмөр",3464357,2017,0.0
Тэмээ,"4-р баг, Өгөөмөр",3464357,2016,0.0
Тэмээ,"4-р баг, Өгөөмөр",3464357,2015,0.0
Тэмээ,Зүүн бүс,3,2025,0.0
Тэмээ,Зүүн бүс,3,2024,0.0
Тэмээ,Зүүн бүс,3,2023,0.0
Тэмээ,Зүүн бүс,3,2022,0.0
Тэмээ,Зүүн бүс,3,2021,
Тэмээ,Зүүн бүс,3,2020,0.0
Тэмээ,Зүүн бүс,3,2019,0.0
Тэмээ,Зүүн бүс,3,2018,0.0
Тэмээ,Зүүн бүс,3,2017,0.0
Тэмээ,Зүүн бүс,3,2016,0.0
Тэмээ,Зүүн бүс,3,2015,0.0
Адуу,Өмнөговь,346,2025,0.0
Адуу,Өмнөговь,346,2024,0.0
Адуу,Өмнөговь,346,2023,0.1
Адуу,Өмнөговь,346,2022,0.3
Адуу,Өмнөговь,346,2021,0.0
Адуу,Өмнөговь,346,2020,0.1
Адуу,Өмнөговь,346,2019,0.0
Адуу,Өмнөговь,346,2018,0.1
Адуу,Өмнөговь,346,2017,0.0
Адуу,Өмнөговь,346,2016,0.0
Адуу,Өмнөговь,346,2015,0.0
Адуу,Даланзадгад,34601,2025,0.0
Адуу,Даланзадгад,34601,2024,0.0
Адуу,Даланзадгад,34601,2023,
Адуу,Даланзадгад,34601,2022,
Адуу,Даланзадгад,34601,2021,
Адуу,Даланзадгад,34601,2020,0.0
Адуу,Даланзадгад,34601,2019,0.0
Адуу,Даланзадгад,34601,2018,0.0
Адуу,Даланзадгад,34601,2017,0.0
Адуу,Даланзадгад,34601,2016,0.0
Адуу,Даланзадгад,34601,2015,0.0
Адуу,"1-р баг, Баруунсайхан",3460151,2025,0.0
Адуу,"1-р баг, Баруунсайхан",3460151,2024,0.0
Адуу,"1-р баг, Баруунсайхан",3460151,2023,
Адуу,"1-р баг, Баруунсайхан",3460151,2022,
Адуу,"1-р баг, Баруунсайхан",3460151,2021,
Адуу,"1-р баг, Баруунсайхан",3460151,2020,
Адуу,"1-р баг, Баруунсайхан",3460151,2019,0.0
Адуу,"1-р баг, Баруунсайхан",3460151,2018,0.0
Адуу,"1-р баг, Баруунсайхан",3460151,2017,0.0
Адуу,"1-р баг, Баруунсайхан",3460151,2016,0.0
Адуу,"1-р баг, Баруунсайхан",3460151,2015,0.0
Адуу,"2-р баг, Хан-Уул",3460153,2025,0.0
Адуу,"2-р баг, Хан-Уул",3460153,2024,0.0
Адуу,"2-р баг, Хан-Уул",3460153,2023,
Адуу,"2-р баг, Хан-Уул",3460153,2022,
Адуу,"2-р баг, Хан-Уул",3460153,2021,
Адуу,"2-р баг, Хан-Уул",3460153,2020,
Адуу,"2-р баг, Хан-Уул",3460153,2019,0.0
Адуу,"2-р баг, Хан-Уул",3460153,2018,0.0
Адуу,"2-р баг, Хан-Уул",3460153,2017,0.0
Адуу,"2-р баг, Хан-Уул",3460153,2016,0.0
Адуу,"2-р баг, Хан-Уул",3460153,2015,0.0
Адуу,"3-р баг, Далан",3460155,2025,0.0
Адуу,"3-р баг, Далан",3460155,2024,0.0
Адуу,"3-р баг, Далан",3460155,2023,
Адуу,"3-р баг, Далан",3460155,2022,
Адуу,"3-р баг, Далан",3460155,2021,
Адуу,"3-р баг, Далан",3460155,2020,0.0
Адуу,"3-р баг, Далан",3460155,2019,0.0
Адуу,"3-р баг, Далан",3460155,2018,0.0
Адуу,"3-р баг, Далан",3460155,2017,0.0
Адуу,"3-р баг, Далан",3460155,2016,0.0
Адуу,"3-р баг, Далан",3460155,2015,0.0
Адуу,"4-р баг, Дундсайхан",3460157,2025,0.0
Адуу,"4-р баг, Дундсайхан",3460157,2024,0.0
Адуу,"4-р баг, Дундсайхан",3460157,2023,
Адуу,"4-р баг, Дундсайхан",3460157,2022,
Адуу,"4-р баг, Дундсайхан",3460157,2021,
Адуу,"4-р баг, Дундсайхан",3460157,2020,
Адуу,"4-р баг, Дундсайхан",3460157,2019,0.0
Адуу,"4-р баг, Дундсайхан",3460157,2018,0.0
Адуу,"4-р баг, Дундсайхан",3460157,2017,0.0
Адуу,"4-р баг, Дундсайхан",3460157,2016,0.0
Адуу,"4-р баг, Дундсайхан",3460157,2015,0.0
Адуу,"5-р баг, Зүүнсайхан",3460159,2025,0.0
Адуу,"5-р баг, Зүүнсайхан",3460159,2024,0.0
